Cockatrice Eye,Dragon Head,Lich Skull,Unicorn Horn,Zombie Hand,Tax Assessed
0,0,0,0,2,0 gp 4 sp
1,1,0,0,2,0 gp 0 sp
0,6,8,10,26,89 gp 0 sp
3,3,0,3,13,55 gp 5 sp
4,4,0,4,13,76 gp 0 sp
0,0,3,0,10,5 gp 0 sp
0,0,2,0,9,3 gp 8 sp
0,0,1,2,0,4 gp 8 sp
1,0,2,2,0,6 gp 0 sp
1,1,2,3,0,18 gp 4 sp
1,1,0,3,3,8 gp 1 sp
1,0,1,2,2,4 gp 2 sp
2,1,0,3,2,9 gp 3 sp
1,1,1,2,2,8 gp 4 sp
2,1,1,3,2,18 gp 4 sp
0,0,0,0,3,0 gp 6 sp
0,0,0,0,3,0 gp 6 sp
0,0,0,0,3,0 gp 6 sp
1,0,0,3,3,3 gp 9 sp
1,0,0,3,3,3 gp 9 sp
1,0,0,3,3,3 gp 9 sp
1,0,0,2,3,0 gp 0 sp
3,5,0,7,0,36 gp 2 sp
7,4,1,5,25,34 gp 8 sp
0,2,0,3,3,20 gp 7 sp
0,2,0,3,3,20 gp 7 sp
0,2,0,3,3,20 gp 7 sp
0,0,1,4,6,15 gp 0 sp
1,1,1,3,6,19 gp 2 sp
1,1,1,4,6,22 gp 0 sp
0,1,1,4,6,25 gp 6 sp
3,2,0,0,5,9 gp 0 sp
3,2,0,0,5,9 gp 0 sp
3,3,0,0,4,26 gp 4 sp
1,0,1,0,0,0 gp 0 sp
1,0,1,0,0,0 gp 0 sp
1,0,2,0,0,0 gp 0 sp
1,0,1,0,0,0 gp 0 sp
1,0,0,1,3,0 gp 0 sp
1,0,0,1,2,0 gp 0 sp
0,1,0,1,2,5 gp 0 sp
0,0,0,2,2,3 gp 6 sp
0,0,0,1,2,2 gp 2 sp
3,1,0,0,12,4 gp 8 sp
3,0,0,1,11,2 gp 1 sp
6,0,2,15,16,30 gp 2 sp
0,3,5,8,0,44 gp 0 sp
0,3,4,7,0,39 gp 8 sp
3,2,0,3,0,20 gp 4 sp
2,1,0,3,0,8 gp 1 sp
3,2,0,3,0,20 gp 4 sp
2,2,3,0,9,34 gp 8 sp
2,2,2,0,9,30 gp 8 sp
2,2,3,0,8,34 gp 0 sp
0,2,1,4,6,36 gp 8 sp
0,2,0,4,6,32 gp 8 sp
0,2,1,4,6,36 gp 8 sp
0,1,0,3,5,13 gp 5 sp
1,1,2,4,0,21 gp 2 sp
2,2,2,4,0,34 gp 8 sp
2,1,2,4,0,23 gp 6 sp
11,0,2,4,12,33 gp 0 sp
11,3,0,12,2,20 gp 0 sp
4,0,1,12,19,27 gp 0 sp
1,1,0,1,4,4 gp 5 sp
1,0,0,1,4,0 gp 0 sp
2,0,0,1,3,0 gp 0 sp
1,0,5,13,25,43 gp 2 sp
5,4,2,0,0,56 gp 0 sp
4,3,2,0,0,33 gp 6 sp
3,0,1,2,0,0 gp 6 sp
3,0,1,2,0,0 gp 6 sp
3,0,1,1,0,0 gp 0 sp
0,0,0,0,6,1 gp 2 sp
0,0,1,0,6,2 gp 2 sp
0,0,1,0,6,2 gp 2 sp
0,5,2,1,2,78 gp 5 sp
0,0,0,0,3,0 gp 6 sp
0,0,0,0,3,0 gp 6 sp
0,0,0,1,3,2 gp 6 sp
0,3,4,12,5,51 gp 0 sp
1,0,1,2,0,3 gp 0 sp
1,0,1,2,0,3 gp 0 sp
1,1,1,2,0,7 gp 2 sp
1,0,2,1,0,3 gp 9 sp
1,1,2,2,0,10 gp 2 sp
1,1,0,5,5,10 gp 2 sp
2,2,0,4,5,30 gp 8 sp
2,1,0,5,5,11 gp 8 sp
0,0,0,3,0,4 gp 2 sp
0,0,1,3,0,9 gp 3 sp
0,0,0,3,0,4 gp 2 sp
0,0,1,3,0,9 gp 3 sp
1,0,1,3,0,5 gp 1 sp
0,0,0,6,23,22 gp 0 sp
0,6,1,0,0,65 gp 6 sp
3,1,3,4,4,27 gp 2 sp
4,0,3,5,4,12 gp 2 sp
3,0,3,5,3,10 gp 2 sp
0,1,0,2,4,10 gp 8 sp
0,0,0,2,4,4 gp 4 sp
0,1,0,2,4,10 gp 8 sp
0,0,0,2,4,4 gp 4 sp
0,1,0,2,3,10 gp 2 sp
0,0,0,5,27,22 gp 2 sp
7,0,3,4,0,26 gp 0 sp
0,1,0,8,13,24 gp 0 sp
0,1,0,7,12,21 gp 8 sp
2,1,3,4,0,27 gp 6 sp
3,1,3,4,0,24 gp 0 sp
2,0,1,0,6,4 gp 2 sp
2,0,1,1,6,6 gp 3 sp
2,0,1,1,6,6 gp 3 sp
2,0,1,1,5,5 gp 7 sp
2,0,1,0,5,3 gp 6 sp
1,1,1,2,0,7 gp 2 sp
0,0,2,3,0,12 gp 3 sp
0,1,1,2,0,11 gp 4 sp
0,1,1,2,0,11 gp 4 sp
0,1,1,3,0,13 gp 5 sp
0,0,1,0,10,3 gp 0 sp
0,0,2,1,10,14 gp 1 sp
2,6,0,15,0,61 gp 8 sp
0,0,1,4,0,11 gp 4 sp
0,0,0,4,0,5 gp 6 sp
0,1,0,5,0,12 gp 2 sp
1,0,1,0,3,0 gp 0 sp
1,0,1,0,3,0 gp 0 sp
0,0,2,0,3,2 gp 6 sp
1,0,2,0,2,3 gp 0 sp
1,0,2,0,2,3 gp 0 sp
1,0,2,2,7,10 gp 2 sp
2,0,2,2,7,18 gp 0 sp
2,0,1,2,7,9 gp 0 sp
1,0,2,2,6,9 gp 6 sp
1,1,1,0,5,6 gp 0 sp
1,1,1,0,5,6 gp 0 sp
2,1,1,0,5,7 gp 8 sp
1,1,1,0,5,6 gp 0 sp
1,1,0,0,4,0 gp 0 sp
0,1,0,1,6,9 gp 9 sp
0,1,1,1,6,12 gp 9 sp
0,1,0,1,6,9 gp 9 sp
0,1,1,0,6,10 gp 8 sp
0,1,0,1,5,9 gp 3 sp
2,0,1,2,7,9 gp 0 sp
2,0,0,2,6,5 gp 4 sp
1,0,0,2,6,3 gp 6 sp
3,1,0,2,4,4 gp 2 sp
2,0,0,1,4,0 gp 0 sp
2,0,0,1,4,0 gp 0 sp
2,1,0,2,4,8 gp 4 sp
2,0,0,4,0,6 gp 0 sp
2,0,1,4,0,9 gp 0 sp
2,1,1,4,0,19 gp 6 sp
2,1,1,3,0,11 gp 1 sp
5,0,0,0,0,0 gp 0 sp
4,0,0,0,0,0 gp 0 sp
0,0,1,1,2,4 gp 2 sp
0,0,1,1,2,4 gp 2 sp
1,0,0,1,2,0 gp 0 sp
0,0,1,1,2,4 gp 2 sp
0,0,1,2,2,5 gp 6 sp
0,0,0,0,14,2 gp 8 sp
0,0,1,0,14,3 gp 8 sp
2,1,0,2,8,10 gp 8 sp
2,1,1,2,7,19 gp 6 sp
2,2,1,3,7,33 gp 6 sp
2,1,1,2,7,19 gp 6 sp
1,1,2,0,2,7 gp 2 sp
1,1,1,0,1,3 gp 6 sp
1,1,2,0,1,6 gp 6 sp
1,1,2,0,1,6 gp 6 sp
2,1,1,0,1,5 gp 4 sp
2,1,3,2,0,22 gp 0 sp
3,0,4,2,0,16 gp 8 sp
2,3,0,0,0,18 gp 6 sp
1,4,0,0,0,35 gp 6 sp
0,1,2,0,4,12 gp 6 sp
0,2,2,0,4,21 gp 0 sp
0,2,2,1,4,30 gp 8 sp
0,1,2,0,3,12 gp 0 sp
1,1,0,2,3,6 gp 0 sp
2,1,0,2,2,7 gp 2 sp
1,1,1,3,2,10 gp 5 sp
1,0,0,3,2,3 gp 3 sp
2,1,1,1,5,9 gp 9 sp
2,1,1,1,5,9 gp 9 sp
2,2,1,1,5,26 gp 4 sp
2,1,2,1,5,19 gp 2 sp
2,1,1,2,5,18 gp 0 sp
0,0,3,0,10,5 gp 0 sp
0,1,3,1,9,27 gp 6 sp
0,0,8,14,0,44 gp 5 sp
0,0,0,0,5,1 gp 0 sp
0,0,0,0,5,1 gp 0 sp
1,0,0,0,4,0 gp 0 sp
0,0,0,0,4,0 gp 8 sp
0,0,0,0,4,0 gp 8 sp
0,1,0,2,8,13 gp 2 sp
1,0,1,2,7,7 gp 2 sp
1,1,1,1,7,9 gp 3 sp
1,0,1,1,7,5 gp 1 sp
1,0,4,0,8,18 gp 8 sp
2,0,4,0,8,21 gp 2 sp
3,0,2,0,9,4 gp 8 sp
4,0,2,0,8,12 gp 0 sp
0,2,0,3,23,43 gp 6 sp
0,0,0,0,4,0 gp 8 sp
0,0,0,0,4,0 gp 8 sp
0,0,1,1,4,5 gp 0 sp
0,0,0,1,3,2 gp 6 sp
0,7,0,0,12,103 gp 0 sp
2,1,3,2,0,22 gp 0 sp
3,1,3,2,0,18 gp 4 sp
2,2,2,2,0,29 gp 2 sp
0,0,0,6,2,11 gp 5 sp
0,1,0,7,1,16 gp 2 sp
0,1,0,0,6,5 gp 2 sp
1,2,0,0,6,12 gp 0 sp
1,1,0,0,5,3 gp 0 sp
1,2,1,3,3,28 gp 0 sp
1,1,1,3,3,11 gp 1 sp
1,1,1,3,2,10 gp 5 sp
1,2,1,3,2,27 gp 2 sp
0,6,0,15,11,70 gp 2 sp
2,1,0,0,0,0 gp 0 sp
3,2,0,0,0,6 gp 0 sp
2,2,0,0,0,10 gp 2 sp
2,1,0,1,0,3 gp 9 sp
2,1,0,0,0,0 gp 0 sp
9,0,5,6,17,15 gp 0 sp
0,0,0,1,11,5 gp 8 sp
0,0,0,0,5,1 gp 0 sp
1,0,0,0,4,0 gp 0 sp
0,0,0,9,0,15 gp 8 sp
10,5,9,1,19,130 gp 5 sp
2,0,1,2,2,6 gp 0 sp
2,0,1,2,2,6 gp 0 sp
2,0,2,1,2,6 gp 9 sp
3,0,1,2,2,1 gp 8 sp
0,1,0,1,6,9 gp 9 sp
0,1,1,1,6,12 gp 9 sp
0,1,0,0,5,4 gp 8 sp
0,1,0,0,5,4 gp 8 sp
0,1,0,0,5,4 gp 8 sp
4,0,2,1,4,5 gp 7 sp
4,0,2,0,4,3 gp 6 sp
0,2,0,3,7,30 gp 8 sp
0,2,0,3,7,30 gp 8 sp
0,3,0,3,7,42 gp 0 sp
3,1,0,2,6,5 gp 4 sp
2,1,0,3,6,11 gp 7 sp
3,1,0,3,6,14 gp 0 sp
0,1,1,3,4,15 gp 9 sp
0,1,1,2,4,13 gp 8 sp
0,1,1,2,4,13 gp 8 sp
0,1,2,3,4,25 gp 2 sp
2,0,1,0,4,3 gp 0 sp
1,0,0,0,3,0 gp 0 sp
1,0,0,0,3,0 gp 0 sp
2,0,0,0,3,0 gp 0 sp
2,0,0,0,3,0 gp 0 sp
3,1,2,4,1,20 gp 8 sp
3,0,2,5,1,6 gp 8 sp
3,0,2,5,0,6 gp 2 sp
0,0,0,8,1,14 gp 5 sp
0,0,1,7,0,14 gp 8 sp
6,0,3,5,7,10 gp 8 sp
5,0,3,6,6,10 gp 5 sp
0,0,0,0,2,0 gp 4 sp
1,1,1,0,2,4 gp 2 sp
0,1,1,0,1,5 gp 2 sp
0,1,1,0,1,5 gp 2 sp
1,0,1,0,1,0 gp 0 sp
2,0,0,2,6,5 gp 4 sp
3,0,0,2,6,1 gp 2 sp
3,0,1,1,6,2 gp 1 sp
3,0,0,2,6,1 gp 2 sp
0,0,2,0,6,3 gp 2 sp
0,0,1,0,6,2 gp 2 sp
0,0,2,0,6,3 gp 2 sp
0,0,1,0,5,2 gp 0 sp
1,2,1,8,1,23 gp 0 sp
0,2,1,7,0,25 gp 2 sp
2,1,0,4,7,21 gp 2 sp
3,1,0,3,7,14 gp 8 sp
2,1,0,4,7,21 gp 2 sp
3,1,0,4,6,16 gp 8 sp
2,0,4,3,1,24 gp 0 sp
2,1,4,4,0,31 gp 6 sp
3,1,4,1,13,40 gp 5 sp
3,1,5,1,13,45 gp 5 sp
2,1,5,0,28,60 gp 0 sp
4,5,0,11,11,50 gp 2 sp
0,2,0,1,1,15 gp 3 sp
1,1,0,1,0,0 gp 0 sp
0,1,0,1,0,4 gp 2 sp
0,1,0,0,0,2 gp 8 sp
1,2,0,1,0,10 gp 5 sp
2,0,4,8,1,21 gp 5 sp
0,1,1,1,6,12 gp 9 sp
0,1,0,2,5,11 gp 4 sp
0,1,1,1,5,12 gp 3 sp
0,1,1,2,5,14 gp 4 sp
0,1,1,1,5,12 gp 3 sp
3,1,0,1,1,0 gp 3 sp
2,0,1,1,1,3 gp 3 sp
3,1,1,0,1,1 gp 2 sp
3,1,1,1,1,3 gp 3 sp
1,0,0,4,8,9 gp 0 sp
2,0,0,3,8,8 gp 7 sp
1,0,0,3,7,6 gp 3 sp
1,0,0,3,6,5 gp 7 sp
1,0,0,3,6,5 gp 7 sp
2,0,0,2,6,5 gp 4 sp
0,0,1,2,0,4 gp 8 sp
0,0,1,2,0,4 gp 8 sp
0,0,1,3,0,9 gp 3 sp
11,5,6,0,9,99 gp 0 sp
0,0,2,2,4,12 gp 6 sp
0,0,2,1,4,10 gp 5 sp
0,0,2,1,3,9 gp 9 sp
2,0,1,0,0,0 gp 0 sp
3,0,0,0,0,0 gp 0 sp
2,0,0,0,0,0 gp 0 sp
2,0,0,0,0,0 gp 0 sp
1,0,1,0,0,0 gp 0 sp
1,0,0,0,0,0 gp 0 sp
1,0,1,0,0,0 gp 0 sp
0,0,4,6,9,25 gp 0 sp
0,1,3,6,8,25 gp 5 sp
1,0,0,0,1,0 gp 0 sp
1,0,0,0,1,0 gp 0 sp
1,0,0,0,1,0 gp 0 sp
1,0,0,0,1,0 gp 0 sp
0,0,0,1,9,5 gp 0 sp
0,0,0,1,8,4 gp 6 sp
1,2,0,0,4,10 gp 8 sp
2,1,0,0,3,3 gp 6 sp
1,1,0,0,3,0 gp 0 sp
2,1,2,2,0,18 gp 0 sp
1,2,2,3,0,29 gp 6 sp
1,2,1,3,0,25 gp 6 sp
2,1,2,3,0,20 gp 8 sp
2,1,1,3,0,11 gp 1 sp
2,2,0,2,0,14 gp 4 sp
2,1,0,2,0,6 gp 0 sp
3,2,0,1,0,8 gp 1 sp
2,1,0,2,0,6 gp 0 sp
1,0,0,5,0,4 gp 2 sp
1,0,0,5,0,4 gp 2 sp
0,0,0,5,0,8 gp 8 sp
2,1,1,0,2,6 gp 0 sp
2,1,2,0,2,9 gp 0 sp
2,1,1,0,2,6 gp 0 sp
2,1,1,0,1,5 gp 4 sp
1,0,2,0,1,0 gp 0 sp
1,1,0,12,0,20 gp 0 sp
0,0,0,1,6,3 gp 8 sp
0,1,0,0,6,5 gp 2 sp
0,0,0,0,6,1 gp 2 sp
0,1,0,1,5,9 gp 3 sp
0,1,0,0,5,4 gp 8 sp
2,0,5,0,20,45 gp 0 sp
2,3,0,0,14,38 gp 0 sp
3,4,1,0,13,64 gp 0 sp
2,1,1,0,3,6 gp 6 sp
2,1,2,0,3,9 gp 6 sp
1,1,2,0,2,7 gp 2 sp
2,1,2,0,2,9 gp 0 sp
1,1,1,0,2,4 gp 2 sp
6,0,2,6,3,8 gp 0 sp
5,0,3,5,2,6 gp 8 sp
4,1,2,1,1,14 gp 8 sp
4,1,2,1,1,14 gp 8 sp
3,3,0,0,3,25 gp 6 sp
3,2,1,0,3,18 gp 4 sp
3,2,1,0,3,18 gp 4 sp
0,0,1,2,4,9 gp 6 sp
0,0,1,1,4,5 gp 0 sp
1,0,1,1,3,0 gp 0 sp
1,0,2,1,3,5 gp 7 sp
0,0,2,1,3,9 gp 9 sp
2,1,2,0,1,8 gp 4 sp
2,1,1,0,1,5 gp 4 sp
2,0,1,0,0,0 gp 0 sp
2,1,1,0,0,4 gp 8 sp
1,0,2,0,0,0 gp 0 sp
0,2,1,1,3,19 gp 5 sp
0,2,2,1,3,30 gp 0 sp
0,1,2,0,3,12 gp 0 sp
3,0,3,2,0,12 gp 8 sp
3,0,3,2,0,12 gp 8 sp
3,0,3,2,0,12 gp 8 sp
4,1,3,6,0,15 gp 5 sp
8,2,1,2,19,52 gp 0 sp
0,4,0,5,14,40 gp 2 sp
0,3,0,6,14,35 gp 0 sp
2,0,0,1,2,0 gp 0 sp
2,0,0,1,2,0 gp 0 sp
2,0,0,1,2,0 gp 0 sp
2,0,0,1,1,0 gp 0 sp
6,0,3,4,12,41 gp 0 sp
5,0,4,4,12,43 gp 0 sp
1,0,1,1,6,4 gp 5 sp
2,1,2,1,5,19 gp 2 sp
2,1,1,2,5,18 gp 0 sp
1,1,2,1,5,11 gp 1 sp
2,0,2,1,5,8 gp 7 sp
1,2,1,1,0,13 gp 5 sp
1,2,0,1,0,10 gp 5 sp
2,2,1,0,0,13 gp 2 sp
1,0,0,4,0,4 gp 2 sp
1,1,0,5,0,7 gp 8 sp
1,1,0,5,0,7 gp 8 sp
0,0,0,1,1,1 gp 8 sp
1,0,0,1,1,0 gp 0 sp
0,0,0,1,1,1 gp 8 sp
0,0,0,1,1,1 gp 8 sp
0,0,0,1,0,1 gp 4 sp
8,0,5,10,25,30 gp 5 sp
2,2,4,3,0,51 gp 5 sp
2,3,5,4,0,74 gp 0 sp
3,3,4,6,13,37 gp 0 sp
4,4,4,7,13,47 gp 2 sp
3,2,2,5,8,20 gp 8 sp
3,2,2,5,7,20 gp 2 sp
3,2,1,5,7,17 gp 8 sp
0,0,0,3,3,5 gp 4 sp
0,1,0,3,2,11 gp 7 sp
2,0,5,0,2,20 gp 4 sp
1,0,4,0,2,9 gp 0 sp
0,0,2,8,25,31 gp 5 sp
0,3,1,0,0,24 gp 0 sp
0,2,0,0,0,8 gp 4 sp
2,0,1,3,2,8 gp 1 sp
1,0,1,3,2,6 gp 3 sp
2,0,2,3,2,11 gp 1 sp
2,0,1,3,2,8 gp 1 sp
1,0,1,3,1,5 gp 7 sp
3,3,8,5,8,42 gp 8 sp
0,0,0,2,0,2 gp 8 sp
0,0,1,2,0,4 gp 8 sp
0,0,0,3,0,4 gp 2 sp
0,0,1,3,0,9 gp 3 sp
2,2,1,0,6,24 gp 4 sp
2,3,2,0,6,39 gp 6 sp
1,2,1,1,5,24 gp 0 sp
2,0,2,2,5,10 gp 8 sp
1,0,2,2,5,9 gp 0 sp
1,0,2,1,5,6 gp 9 sp
2,0,1,2,5,7 gp 8 sp
2,0,2,1,5,8 gp 7 sp
6,0,1,7,6,8 gp 8 sp
5,0,2,6,6,8 gp 0 sp
0,2,5,7,0,35 gp 2 sp
0,1,4,8,0,27 gp 5 sp
1,2,0,3,1,15 gp 3 sp
1,2,0,3,0,14 gp 7 sp
2,2,0,3,0,24 gp 0 sp
1,1,0,3,0,6 gp 3 sp
0,0,0,1,6,3 gp 8 sp
1,0,0,0,5,0 gp 0 sp
1,0,0,0,5,0 gp 0 sp
1,0,0,0,5,0 gp 0 sp
1,0,0,1,5,0 gp 0 sp
2,0,0,0,3,0 gp 0 sp
1,0,1,1,2,0 gp 0 sp
1,1,0,1,2,3 gp 3 sp
2,2,0,2,2,15 gp 6 sp
3,2,0,1,1,8 gp 7 sp
2,1,1,2,1,9 gp 6 sp
0,0,1,1,1,3 gp 8 sp
0,0,0,1,1,1 gp 8 sp
0,0,1,1,1,3 gp 8 sp
0,0,1,1,0,3 gp 4 sp
1,0,1,2,0,3 gp 0 sp
2,2,0,1,0,12 gp 3 sp
2,2,1,1,0,15 gp 3 sp
2,3,1,1,0,33 gp 6 sp
0,0,1,4,2,12 gp 6 sp
0,0,1,4,2,12 gp 6 sp
0,0,1,3,2,10 gp 5 sp
0,0,1,4,2,12 gp 6 sp
2,5,1,6,6,44 gp 5 sp
1,6,0,6,0,44 gp 5 sp
1,0,2,2,0,6 gp 0 sp
1,0,2,3,0,8 gp 1 sp
0,0,1,2,0,4 gp 8 sp
0,0,1,3,0,9 gp 3 sp
1,0,1,2,0,3 gp 0 sp
1,0,1,0,3,0 gp 0 sp
1,1,1,0,3,4 gp 8 sp
1,0,2,0,3,3 gp 6 sp
1,0,1,0,2,0 gp 0 sp
1,0,0,0,2,0 gp 0 sp
2,0,0,0,1,0 gp 0 sp
1,0,0,0,1,0 gp 0 sp
1,0,0,0,1,0 gp 0 sp
8,1,7,0,7,49 gp 0 sp
8,7,9,8,8,74 gp 0 sp
0,1,0,3,6,14 gp 1 sp
1,1,0,3,6,9 gp 9 sp
0,1,0,2,6,12 gp 0 sp
1,2,0,2,6,23 gp 6 sp
0,2,0,2,5,19 gp 8 sp
2,1,2,2,8,24 gp 4 sp
1,1,2,2,7,21 gp 2 sp
1,1,2,3,7,24 gp 0 sp
2,2,2,2,7,34 gp 8 sp
11,6,7,7,19,58 gp 2 sp
2,1,2,2,1,18 gp 8 sp
2,1,1,1,1,7 gp 5 sp
2,1,2,2,1,18 gp 8 sp
2,2,2,2,1,30 gp 0 sp
2,2,2,1,0,26 gp 4 sp
3,0,3,0,7,12 gp 8 sp
2,0,2,0,6,7 gp 2 sp
3,0,2,0,6,3 gp 0 sp
4,7,1,0,17,113 gp 0 sp
2,2,0,0,5,13 gp 2 sp
2,2,0,0,5,13 gp 2 sp
2,1,0,0,5,4 gp 8 sp
2,0,3,0,1,7 gp 2 sp
2,0,3,0,0,6 gp 6 sp
2,0,2,0,0,3 gp 6 sp
0,1,0,0,0,2 gp 8 sp
1,0,2,2,4,8 gp 4 sp
0,0,1,2,4,9 gp 6 sp
0,0,2,3,4,14 gp 7 sp
0,0,2,2,4,12 gp 6 sp
1,0,2,2,4,8 gp 4 sp
3,2,0,2,0,17 gp 6 sp
2,1,0,3,0,8 gp 1 sp
2,2,0,2,0,14 gp 4 sp
2,1,0,3,0,8 gp 1 sp
10,0,0,12,0,6 gp 0 sp
0,0,0,5,5,11 gp 2 sp
0,0,0,5,5,11 gp 2 sp
0,0,0,5,5,11 gp 2 sp
2,0,1,0,1,0 gp 0 sp
2,0,1,0,0,0 gp 0 sp
2,0,1,0,0,0 gp 0 sp
2,0,1,0,0,0 gp 0 sp
2,0,1,0,0,0 gp 0 sp
6,0,4,1,8,21 gp 6 sp
5,0,4,2,7,21 gp 2 sp
3,0,0,5,7,4 gp 8 sp
3,0,0,5,6,4 gp 2 sp
2,0,0,5,6,8 gp 8 sp
1,0,1,1,0,0 gp 0 sp
1,0,1,2,0,3 gp 0 sp
1,0,2,2,0,6 gp 0 sp
2,0,1,2,0,4 gp 8 sp
1,0,2,3,6,11 gp 7 sp
1,0,2,3,6,11 gp 7 sp
1,0,1,4,6,10 gp 8 sp
0,0,2,4,6,24 gp 0 sp
1,1,2,3,3,20 gp 8 sp
2,0,1,2,3,6 gp 6 sp
2,1,1,2,2,10 gp 2 sp
1,1,1,2,2,8 gp 4 sp
2,0,2,3,2,11 gp 1 sp
3,1,1,3,0,13 gp 2 sp
3,1,2,3,0,17 gp 2 sp
4,2,1,2,0,24 gp 0 sp
3,0,2,0,7,3 gp 6 sp
3,0,3,0,7,12 gp 8 sp
3,0,2,0,7,3 gp 6 sp
3,0,1,4,0,4 gp 8 sp
3,0,1,4,0,4 gp 8 sp
4,0,0,3,0,1 gp 5 sp
1,2,2,5,1,20 gp 2 sp
2,2,2,5,1,21 gp 8 sp
1,2,2,5,1,20 gp 2 sp
2,2,1,2,0,25 gp 2 sp
2,1,1,2,0,9 gp 0 sp
2,1,1,3,0,11 gp 1 sp
2,2,0,3,0,24 gp 0 sp
0,0,0,2,4,4 gp 4 sp
0,1,0,3,4,12 gp 9 sp
0,0,0,3,3,5 gp 4 sp
0,0,0,3,3,5 gp 4 sp
3,1,1,5,0,7 gp 2 sp
3,1,0,4,0,12 gp 0 sp
3,1,0,5,0,4 gp 8 sp
3,4,4,6,0,37 gp 5 sp
3,3,3,5,0,26 gp 2 sp
4,0,7,8,0,25 gp 5 sp
1,0,0,1,8,0 gp 0 sp
1,1,0,0,7,4 gp 2 sp
1,0,0,1,7,0 gp 0 sp
0,1,0,1,7,10 gp 5 sp
1,0,0,0,7,0 gp 0 sp
1,0,0,0,6,0 gp 0 sp
1,0,0,0,6,0 gp 0 sp
4,0,0,0,1,0 gp 0 sp
3,0,0,0,1,0 gp 0 sp
3,1,0,2,4,4 gp 2 sp
2,0,0,1,3,0 gp 0 sp
3,0,0,2,3,0 gp 0 sp
2,0,0,2,3,3 gp 6 sp
2,1,0,1,0,3 gp 9 sp
1,0,0,2,0,0 gp 0 sp
2,0,0,2,0,0 gp 0 sp
2,2,0,1,6,15 gp 9 sp
2,1,0,2,6,9 gp 6 sp
3,1,0,2,6,5 gp 4 sp
3,1,0,2,6,5 gp 4 sp
3,0,0,0,16,3 gp 0 sp
10,1,7,7,0,18 gp 2 sp
2,2,2,2,3,31 gp 6 sp
3,3,3,2,2,56 gp 0 sp
2,1,0,1,5,6 gp 9 sp
2,0,0,1,5,0 gp 0 sp
1,0,0,1,5,0 gp 0 sp
1,0,0,2,4,0 gp 0 sp
2,0,0,1,4,0 gp 0 sp
1,2,2,1,6,28 gp 8 sp
1,2,2,0,6,26 gp 0 sp
2,2,2,1,5,30 gp 4 sp
10,3,9,0,28,108 gp 0 sp
0,0,2,4,6,24 gp 0 sp
0,0,2,3,5,15 gp 3 sp
0,0,2,4,5,17 gp 4 sp
0,0,2,3,5,15 gp 3 sp
0,1,1,5,0,14 gp 8 sp
0,0,2,4,0,14 gp 4 sp
0,0,1,4,0,11 gp 4 sp
1,0,3,1,1,7 gp 5 sp
0,0,4,1,0,14 gp 1 sp
0,1,0,0,2,3 gp 6 sp
0,1,0,1,2,5 gp 0 sp
0,1,0,0,2,3 gp 6 sp
0,1,0,1,2,5 gp 0 sp
0,1,0,0,1,3 gp 2 sp
1,2,0,0,0,8 gp 4 sp
1,2,0,0,0,8 gp 4 sp
1,1,0,0,0,0 gp 0 sp
5,0,1,9,4,9 gp 8 sp
11,3,9,9,27,49 gp 8 sp
1,0,0,1,7,0 gp 0 sp
2,0,0,2,6,5 gp 4 sp
2,0,0,1,6,3 gp 3 sp
2,4,0,2,22,78 gp 0 sp
3,0,1,3,4,5 gp 1 sp
2,0,1,3,4,9 gp 3 sp
2,0,1,2,3,6 gp 6 sp
2,0,1,3,3,8 gp 7 sp
0,0,3,2,0,13 gp 2 sp
0,0,3,2,0,13 gp 2 sp
0,0,2,3,0,12 gp 3 sp
3,0,0,8,28,20 gp 5 sp
4,5,0,8,27,53 gp 0 sp
0,1,7,0,3,36 gp 0 sp
0,2,7,11,26,60 gp 2 sp
0,0,0,1,0,1 gp 4 sp
0,0,0,2,0,2 gp 8 sp
1,0,0,2,0,0 gp 0 sp
0,0,0,2,0,2 gp 8 sp
6,0,1,12,0,14 gp 5 sp
1,0,1,2,4,5 gp 4 sp
1,1,1,2,4,9 gp 6 sp
2,1,0,3,3,9 gp 9 sp
1,1,1,3,3,11 gp 1 sp
2,1,0,3,3,9 gp 9 sp
0,0,1,3,2,10 gp 5 sp
0,0,1,4,1,12 gp 0 sp
0,0,1,3,1,9 gp 9 sp
0,0,1,4,1,12 gp 0 sp
2,0,0,0,3,0 gp 0 sp
2,0,0,0,3,0 gp 0 sp
2,0,0,0,3,0 gp 0 sp
2,0,0,0,2,0 gp 0 sp
3,0,0,0,2,0 gp 0 sp
2,0,1,1,0,0 gp 0 sp
2,0,1,2,0,4 gp 8 sp
3,0,1,2,0,0 gp 6 sp
2,0,1,2,0,4 gp 8 sp
2,0,1,2,0,4 gp 8 sp
0,0,1,2,1,5 gp 2 sp
0,0,2,3,1,12 gp 9 sp
0,0,2,3,1,12 gp 9 sp
0,0,2,2,1,10 gp 8 sp
0,0,2,2,0,10 gp 2 sp
9,0,4,0,18,35 gp 0 sp
3,0,0,7,0,4 gp 8 sp
4,0,0,6,0,4 gp 5 sp
0,1,1,1,2,10 gp 5 sp
0,2,0,2,1,17 gp 4 sp
0,2,1,2,1,20 gp 4 sp
1,0,1,1,1,0 gp 0 sp
0,0,1,1,1,3 gp 8 sp
1,0,2,1,1,4 gp 5 sp
0,0,1,1,1,3 gp 8 sp
1,0,1,1,0,0 gp 0 sp
